dateId,areaCode,country,areaName,totalTestResults,totalTestDailyResults,isLeaf
20200915,330907,fr,landes,47418,1310,True
20200915,330908,fr,lot_et_garonne,28975,542,True
20200915,330909,fr,pyrenees_atlantiques,105006,2886,True
20200915,330910,fr,deux_sevres,41590,1223,True
20200915,330911,fr,vienne,53168,1699,True
20200915,330912,fr,haute_vienne,34720,1127,True
20200915,3310,fr,occitanie,885852,24945,False
20200915,331001,fr,ariege,16261,788,True
20200915,331002,fr,aude,45702,1411,True
20200915,331003,fr,aveyron,37633,1015,True
20200915,331004,fr,gard,103704,2543,True
20200915,331005,fr,haute_garonne,242951,7860,True
20200915,331006,fr,gers,21444,609,True
20200915,331007,fr,herault,221455,4496,True
20200915,331008,fr,lot,15303,484,True
20200915,331009,fr,lozere,8385,198,True
20200915,331010,fr,hautes_pyrenees,27933,741,True
20200915,331011,fr,pyrenees_orientales,61584,2493,True
20200915,331012,fr,tarn,48475,1658,True
20200915,331013,fr,tarn_et_garonne,35022,649,True
20200915,3311,fr,auvergne_rhone_alpes,996741,27767,False
20200915,331101,fr,ain,76910,2362,True
20200915,331102,fr,allier,36627,1062,True
20200915,331103,fr,ardeche,30909,744,True
20200915,331104,fr,cantal,14299,480,True
20200915,331105,fr,drome,51048,1268,True
20200915,331106,fr,isere,136330,3266,True
20200915,331107,fr,loire,104097,3123,True
20200915,331108,fr,haute_loire,21772,901,True
20200915,331109,fr,puy_de_dome,88193,2755,True
20200915,331110,fr,rhone,301681,8638,True
20200915,331111,fr,savoie,44135,1106,True
20200915,331112,fr,haute_savoie,90740,2062,True
20200915,3312,fr,provence_alpes_cote_dazur,1097062,26553,False
20200915,331201,fr,alpes_de_haute_provence,72956,1691,True
20200915,331202,fr,hautes_alpes,23291,692,True
20200915,331203,fr,alpes_maritimes,13132,233,True
20200915,331204,fr,bouches_du_rhone,228225,4906,True
20200915,331205,fr,var,582255,14389,True
20200915,331206,fr,vaucluse,180991,4577,True
20200915,3313,fr,corse,60222,1812,False
20200915,331301,fr,corse_du_sud,30300,768,True
20200915,331302,fr,haute_corse,29922,1044,True
20200915,3321,fr,guadeloupe,51761,1155,True
20200915,3322,fr,martinique,48663,1035,True
20200915,3323,fr,guyane,65102,812,True
20200915,3324,fr,reunion,169584,2713,True
20200915,3325,fr,mayotte,20212,244,True
20200915,3332,fr,saint_barthelemy,3007,49,True
20200915,3333,fr,saint_martin,4696,61,True
20200914,3300,fr,france_entiere,9841322,275457,False
20200914,3301,fr,ile_de_france,2074360,51448,False
20200914,330101,fr,paris,493064,12348,True
20200914,330102,fr,seine_et_marne,193885,4730,True
20200914,330103,fr,yvelines,189676,4767,True
20200914,330104,fr,essonne,190145,4462,True
20200914,330105,fr,hauts_de_seine,316099,8549,True
20200914,330106,fr,seine_saint_denis,262832,6053,True
20200914,330107,fr,val_de_marne,244863,5401,True
20200914,330108,fr,val_doise,183796,5138,True
20200914,3302,fr,centre_val_de_loire,302824,7886,False
20200914,330201,fr,cher,27643,706,True
20200914,330202,fr,eure_et_loir,45152,1065,True
20200914,330203,fr,indre,16136,466,True
20200914,330204,fr,indre_et_loire,79256,2367,True
20200914,330205,fr,loir_et_cher,25346,753,True
20200914,330206,fr,loiret,109291,2529,True
20200914,3303,fr,bourgogne_franche_comte,366137,10716,False
20200914,330301,fr,cote_dor,83840,2367,True
20200914,330302,fr,doubs,71115,2209,True
20200914,330303,fr,jura_fr,29808,699,True
20200914,330304,fr,nievre,25000,678,True
20200914,330305,fr,haute_saone,28484,772,True
20200914,330306,fr,saone_et_loire,59556,2245,True
20200914,330307,fr,yonne,49009,1053,True
20200914,330308,fr,territoire_de_belfort,19325,693,True
20200914,3304,fr,normandie,407467,10816,False
20200914,330401,fr,calvados,114255,2493,True
20200914,330402,fr,eure,50858,1534,True
20200914,330403,fr,manche,46820,1332,True
20200914,330404,fr,orne,36582,851,True
20200914,330405,fr,seine_maritime,158952,4606,True
20200914,3305,fr,hauts_de_france,807323,29909,False
20200914,330501,fr,aisne,43479,1144,True
20200914,330502,fr,nord,443707,17029,True
20200914,330503,fr,oise,79177,2455,True
20200914,330504,fr,pas_de_calais,180357,7636,True
20200914,330505,fr,somme,60603,1645,True
20200914,3306,fr,grand_est,833792,23147,False
20200914,330601,fr,ardennes,33780,999,True
20200914,330602,fr,aube,34536,681,True
20200914,330603,fr,marne,76705,2039,True
20200914,330604,fr,haute_marne,18524,481,True
20200914,330605,fr,meurthe_et_moselle,139566,3738,True
20200914,330606,fr,meuse,25542,691,True
20200914,330607,fr,moselle,147497,4211,True
20200914,330608,fr,bas_rhin,199654,6136,True
20200914,330609,fr,haut_rhin,111092,3058,True
20200914,330610,fr,vosges,46896,1113,True
20200914,3307,fr,pays_de_la_loire,499025,12078,False
20200914,330701,fr,loire_atlantique,173523,3875,True
20200914,330702,fr,maine_et_loire,95310,2991,True
20200914,330703,fr,mayenne,76388,1006,True
20200914,330704,fr,sarthe,82539,2638,True
20200914,3308,fr,bretagne,392053,9737,False
20200914,330801,fr,cotes_darmor,82009,1617,True
20200914,330802,fr,finistere,103570,2887,True
20200914,330803,fr,ille_et_vilaine,130618,3143,True
20200914,330804,fr,morbihan,75856,2090,True
20200914,3309,fr,nouvelle_aquitaine,718099,21709,False
20200914,330901,fr,charente,25335,1016,True
20200914,330902,fr,charente_maritime,46159,1654,True
20200914,330903,fr,correze,28408,1024,True
20200914,330904,fr,creuse,14319,389,True
20200914,330905,fr,dordogne,39940,1227,True
20200914,330906,fr,gironde,261848,7109,True
20200914,330907,fr,landes,46108,1410,True
20200914,330908,fr,lot_et_garonne,28433,700,True
20200914,330909,fr,pyrenees_atlantiques,102120,3252,True
20200914,330910,fr,deux_sevres,40367,1091,True
20200914,330911,fr,vienne,51469,1799,True
20200914,330912,fr,haute_vienne,33593,1038,True
20200914,3310,fr,occitanie,860907,26950,False
20200914,331001,fr,ariege,15473,743,True
20200914,331002,fr,aude,44291,1373,True
20200914,331003,fr,aveyron,36618,1455,True
20200914,331004,fr,gard,101161,2532,True
20200914,331005,fr,haute_garonne,235091,8219,True
20200914,331006,fr,gers,20835,667,True
20200914,331007,fr,herault,216959,5185,True
20200914,331008,fr,lot,14819,571,True
20200914,331009,fr,lozere,8187,329,True
20200914,331010,fr,hautes_pyrenees,27192,774,True
20200914,331011,fr,pyrenees_orientales,59091,2275,True
20200914,331012,fr,tarn,46817,1535,True
20200914,331013,fr,tarn_et_garonne,34373,1292,True
20200914,3311,fr,auvergne_rhone_alpes,968974,29415,False
20200914,331101,fr,ain,74548,2649,True
20200914,331102,fr,allier,35565,1424,True
20200914,331103,fr,ardeche,30165,817,True
20200914,331104,fr,cantal,13819,356,True
20200914,331105,fr,drome,49780,1355,True
20200914,331106,fr,isere,133064,3515,True
20200914,331107,fr,loire,100974,3001,True
20200914,331108,fr,haute_loire,20871,669,True
20200914,331109,fr,puy_de_dome,85438,2942,True
20200914,331110,fr,rhone,293043,9460,True
20200914,331111,fr,savoie,43029,1160,True
20200914,331112,fr,haute_savoie,88678,2067,True
20200914,3312,fr,provence_alpes_cote_dazur,1070509,28415,False
20200914,331201,fr,alpes_de_haute_provence,71265,1568,True
20200914,331202,fr,hautes_alpes,22599,692,True
20200914,331203,fr,alpes_maritimes,12899,334,True
20200914,331204,fr,bouches_du_rhone,223319,5974,True
20200914,331205,fr,var,567866,14560,True
20200914,331206,fr,vaucluse,176414,5147,True
20200914,3313,fr,corse,58410,1935,False
20200914,331301,fr,corse_du_sud,29532,837,True
20200914,331302,fr,haute_corse,28878,1098,True
20200914,3321,fr,guadeloupe,50606,1357,True
20200914,3322,fr,martinique,47628,1007,True
20200914,3323,fr,guyane,64290,938,True
20200914,3324,fr,reunion,166871,3109,True
20200914,3325,fr,mayotte,19968,539,True
20200914,3332,fr,saint_barthelemy,2958,22,True
20200914,3333,fr,saint_martin,4635,69,True
20200913,3300,fr,france_entiere,9565865,29140,False
20200913,3301,fr,ile_de_france,2022912,5912,False
20200913,330101,fr,paris,480716,1439,True
20200913,330102,fr,seine_et_marne,189155,1080,True
20200913,330103,fr,yvelines,184909,473,True
20200913,330104,fr,essonne,185683,449,True
20200913,330105,fr,hauts_de_seine,307550,730,True
20200913,330106,fr,seine_saint_denis,256779,655,True
20200913,330107,fr,val_de_marne,239462,601,True
20200913,330108,fr,val_doise,178658,485,True
20200913,3302,fr,centre_val_de_loire,294938,855,False
20200913,330201,fr,cher,26937,48,True
20200913,330202,fr,eure_et_loir,44087,99,True
20200913,330203,fr,indre,15670,76,True
20200913,330204,fr,indre_et_loire,76889,243,True
20200913,330205,fr,loir_et_cher,24593,34,True
20200913,330206,fr,loiret,106762,355,True
20200913,3303,fr,bourgogne_franche_comte,355421,1661,False
20200913,330301,fr,cote_dor,81473,818,True
20200913,330302,fr,doubs,68906,227,True
20200913,330303,fr,jura_fr,29109,110,True
20200913,330304,fr,nievre,24322,79,True
20200913,330305,fr,haute_saone,27712,64,True
20200913,330306,fr,saone_et_loire,57311,176,True
20200913,330307,fr,yonne,47956,119,True
20200913,330308,fr,territoire_de_belfort,18632,68,True
20200913,3304,fr,normandie,396651,2348,False
20200913,330401,fr,calvados,111762,686,True
20200913,330402,fr,eure,49324,253,True
20200913,330403,fr,manche,45488,119,True
20200913,330404,fr,orne,35731,136,True
20200913,330405,fr,seine_maritime,154346,1154,True
20200913,3305,fr,hauts_de_france,777414,2297,False
20200913,330501,fr,aisne,42335,86,True
20200913,330502,fr,nord,426678,1412,True
20200913,330503,fr,oise,76722,280,True
20200913,330504,fr,pas_de_calais,172721,359,True
20200913,330505,fr,somme,58958,160,True
20200913,3306,fr,grand_est,810645,2210,False
20200913,330601,fr,ardennes,32781,206,True
20200913,330602,fr,aube,33855,124,True
20200913,330603,fr,marne,74666,159,True
20200913,330604,fr,haute_marne,18043,56,True
20200913,330605,fr,meurthe_et_moselle,135828,254,True
20200913,330606,fr,meuse,24851,36,True
20200913,330607,fr,moselle,143286,202,True
20200913,330608,fr,bas_rhin,193518,909,True
20200913,330609,fr,haut_rhin,108034,201,True
20200913,330610,fr,vosges,45783,63,True
20200913,3307,fr,pays_de_la_loire,486947,980,False
20200913,330701,fr,loire_atlantique,169648,424,True
20200913,330702,fr,maine_et_loire,92319,183,True
20200913,330703,fr,mayenne,75382,81,True
20200913,330704,fr,sarthe,79901,224,True
20200913,3308,fr,bretagne,382316,1423,False
20200913,330801,fr,cotes_darmor,80392,374,True
20200913,330802,fr,finistere,100683,102,True
20200913,330803,fr,ille_et_vilaine,127475,576,True
20200913,330804,fr,morbihan,73766,371,True
20200913,3309,fr,nouvelle_aquitaine,696390,2252,False
20200913,330901,fr,charente,24319,32,True
20200913,330902,fr,charente_maritime,44505,316,True
20200913,330903,fr,correze,27384,56,True
20200913,330904,fr,creuse,13930,7,True
20200913,330905,fr,dordogne,38713,55,True
20200913,330906,fr,gironde,254739,1239,True
20200913,330907,fr,landes,44698,65,True
20200913,330908,fr,lot_et_garonne,27733,98,True
20200913,330909,fr,pyrenees_atlantiques,98868,122,True
20200913,330910,fr,deux_sevres,39276,61,True
20200913,330911,fr,vienne,49670,163,True
20200913,330912,fr,haute_vienne,32555,38,True
20200913,3310,fr,occitanie,833957,2528,False
20200913,331001,fr,ariege,14730,13,True
20200913,331002,fr,aude,42918,71,True
20200913,331003,fr,aveyron,35163,103,True
20200913,331004,fr,gard,98629,374,True
20200913,331005,fr,haute_garonne,226872,869,True
20200913,331006,fr,gers,20168,38,True
20200913,331007,fr,herault,211774,659,True
20200913,331008,fr,lot,14248,24,True
20200913,331009,fr,lozere,7858,35,True
20200913,331010,fr,hautes_pyrenees,26418,72,True
20200913,331011,fr,pyrenees_orientales,56816,98,True
20200913,331012,fr,tarn,45282,104,True
20200913,331013,fr,tarn_et_garonne,33081,68,True
20200913,3311,fr,auvergne_rhone_alpes,939559,2533,False
20200913,331101,fr,ain,71899,132,True
20200913,331102,fr,allier,34141,215,True
20200913,331103,fr,ardeche,29348,43,True
20200913,331104,fr,cantal,13463,25,True
20200913,331105,fr,drome,48425,86,True
20200913,331106,fr,isere,129549,286,True
20200913,331107,fr,loire,97973,279,True
20200913,331108,fr,haute_loire,20202,42,True
20200913,331109,fr,puy_de_dome,82496,372,True
20200913,331110,fr,rhone,283583,780,True
20200913,331111,fr,savoie,41869,188,True
20200913,331112,fr,haute_savoie,86611,85,True
20200913,3312,fr,provence_alpes_cote_dazur,1042094,2354,False
20200913,331201,fr,alpes_de_haute_provence,69697,68,True
20200913,331202,fr,hautes_alpes,21907,53,True
20200913,331203,fr,alpes_maritimes,12565,35,True
20200913,331204,fr,bouches_du_rhone,217345,391,True
20200913,331205,fr,var,553306,1506,True
20200913,331206,fr,vaucluse,171267,266,True
20200913,3313,fr,corse,56475,180,False
20200913,331301,fr,corse_du_sud,28695,114,True
20200913,331302,fr,haute_corse,27780,66,True
20200913,3321,fr,guadeloupe,49249,97,True
20200913,3322,fr,martinique,46621,28,True
20200913,3323,fr,guyane,63352,59,True
20200913,3324,fr,reunion,163762,520,True
20200913,3325,fr,mayotte,19429,67,True
20200913,3332,fr,saint_barthelemy,2936,4,True
20200913,3333,fr,saint_martin,4566,6,True
20200912,3300,fr,france_entiere,9536725,101940,False
20200912,3301,fr,ile_de_france,2017000,15428,False
20200912,330101,fr,paris,479277,4231,True
20200912,330102,fr,seine_et_marne,188075,1584,True
20200912,330103,fr,yvelines,184436,1411,True
20200912,330104,fr,essonne,185234,1366,True
20200912,330105,fr,hauts_de_seine,306820,1869,True
20200912,330106,fr,seine_saint_denis,256124,1554,True
20200912,330107,fr,val_de_marne,238861,2168,True
20200912,330108,fr,val_doise,178173,1245,True
20200912,3302,fr,centre_val_de_loire,294083,3796,False
20200912,330201,fr,cher,26889,220,True
20200912,330202,fr,eure_et_loir,43988,459,True
20200912,330203,fr,indre,15594,227,True
20200912,330204,fr,indre_et_loire,76646,1056,True
20200912,330205,fr,loir_et_cher,24559,182,True
20200912,330206,fr,loiret,106407,1652,True
20200912,3303,fr,bourgogne_franche_comte,353760,5847,False
20200912,330301,fr,cote_dor,80655,1547,True
20200912,330302,fr,doubs,68679,1451,True
20200912,330303,fr,jura_fr,28999,538,True
20200912,330304,fr,nievre,24243,477,True
20200912,330305,fr,haute_saone,27648,453,True
20200912,330306,fr,saone_et_loire,57135,520,True
20200912,330307,fr,yonne,47837,609,True
20200912,330308,fr,territoire_de_belfort,18564,252,True
20200912,3304,fr,normandie,394303,4710,False
20200912,330401,fr,calvados,111076,1610,True
20200912,330402,fr,eure,49071,508,True
20200912,330403,fr,manche,45369,539,True
20200912,330404,fr,orne,35595,341,True
20200912,330405,fr,seine_maritime,153192,1712,True
20200912,3305,fr,hauts_de_france,775117,10624,False
20200912,330501,fr,aisne,42249,593,True
20200912,330502,fr,nord,425266,5228,True
20200912,330503,fr,oise,76442,1181,True
20200912,330504,fr,pas_de_calais,172362,2784,True
20200912,330505,fr,somme,58798,838,True
20200912,3306,fr,grand_est,808435,11478,False
20200912,330601,fr,ardennes,32575,683,True
20200912,330602,fr,aube,33731,309,True
20200912,330603,fr,marne,74507,710,True
20200912,330604,fr,haute_marne,17987,317,True
20200912,330605,fr,meurthe_et_moselle,135574,1775,True
20200912,330606,fr,meuse,24815,297,True
20200912,330607,fr,moselle,143084,1939,True
20200912,330608,fr,bas_rhin,192609,3720,True
20200912,330609,fr,haut_rhin,107833,1308,True
20200912,330610,fr,vosges,45720,420,True
20200912,3307,fr,pays_de_la_loire,485967,5952,False
20200912,330701,fr,loire_atlantique,169224,2089,True
20200912,330702,fr,maine_et_loire,92136,1042,True
20200912,330703,fr,mayenne,75301,692,True
20200912,330704,fr,sarthe,79677,1458,True
20200912,3308,fr,bretagne,380893,3932,False
20200912,330801,fr,cotes_darmor,80018,606,True
20200912,330802,fr,finistere,100581,679,True
20200912,330803,fr,ille_et_vilaine,126899,1676,True
20200912,330804,fr,morbihan,73395,971,True
20200912,3309,fr,nouvelle_aquitaine,694138,7880,False
20200912,330901,fr,charente,24287,184,True
20200912,330902,fr,charente_maritime,44189,665,True
20200912,330903,fr,correze,27328,284,True
20200912,330904,fr,creuse,13923,148,True
20200912,330905,fr,dordogne,38658,451,True
20200912,330906,fr,gironde,253500,2514,True
20200912,330907,fr,landes,44633,333,True
20200912,330908,fr,lot_et_garonne,27635,270,True
20200912,330909,fr,pyrenees_atlantiques,98746,989,True
20200912,330910,fr,deux_sevres,39215,566,True
20200912,330911,fr,vienne,49507,842,True
20200912,330912,fr,haute_vienne,32517,634,True
20200912,3310,fr,occitanie,831429,7900,False
20200912,331001,fr,ariege,14717,116,True
20200912,331002,fr,aude,42847,483,True
20200912,331003,fr,aveyron,35060,477,True
20200912,331004,fr,gard,98255,925,True
20200912,331005,fr,haute_garonne,226003,2363,True
20200912,331006,fr,gers,20130,134,True
20200912,331007,fr,herault,211115,1598,True
20200912,331008,fr,lot,14224,86,True
20200912,331009,fr,lozere,7823,59,True
20200912,331010,fr,hautes_pyrenees,26346,209,True
20200912,331011,fr,pyrenees_orientales,56718,788,True
20200912,331012,fr,tarn,45178,238,True
20200912,331013,fr,tarn_et_garonne,33013,424,True
20200912,3311,fr,auvergne_rhone_alpes,937026,10065,False
20200912,331101,fr,ain,71767,817,True
20200912,331102,fr,allier,33926,708,True
20200912,331103,fr,ardeche,29305,388,True
20200912,331104,fr,cantal,13438,232,True
20200912,331105,fr,drome,48339,622,True
20200912,331106,fr,isere,129263,1312,True
20200912,331107,fr,loire,97694,1227,True
20200912,331108,fr,haute_loire,20160,249,True
20200912,331109,fr,puy_de_dome,82124,779,True
20200912,331110,fr,rhone,282803,2492,True
20200912,331111,fr,savoie,41681,496,True
20200912,331112,fr,haute_savoie,86526,743,True
20200912,3312,fr,provence_alpes_cote_dazur,1039740,9115,False
20200912,331201,fr,alpes_de_haute_provence,69629,671,True
20200912,331202,fr,hautes_alpes,21854,281,True
20200912,331203,fr,alpes_maritimes,12530,59,True
20200912,331204,fr,bouches_du_rhone,216954,1754,True
20200912,331205,fr,var,551800,4969,True
20200912,331206,fr,vaucluse,171001,1573,True
20200912,3313,fr,corse,56295,641,False
20200912,331301,fr,corse_du_sud,28581,411,True
20200912,331302,fr,haute_corse,27714,230,True
20200912,3321,fr,guadeloupe,49152,210,True
20200912,3322,fr,martinique,46593,257,True
20200912,3323,fr,guyane,63293,338,True
20200912,3324,fr,reunion,163242,1699,True
20200912,3325,fr,mayotte,19362,104,True
20200912,3332,fr,saint_barthelemy,2932,29,True
20200912,3333,fr,saint_martin,4560,24,True
20200911,3300,fr,france_entiere,9434785,260554,False
20200911,3301,fr,ile_de_france,2001572,48321,False
20200911,330101,fr,paris,475046,11246,True
20200911,330102,fr,seine_et_marne,186491,4651,True
20200911,330103,fr,yvelines,183025,4439,True
20200911,330104,fr,essonne,183868,5078,True
20200911,330105,fr,hauts_de_seine,304951,7450,True
20200911,330106,fr,seine_saint_denis,254570,5289,True
20200911,330107,fr,val_de_marne,236693,5753,True
20200911,330108,fr,val_doise,176928,4415,True
20200911,3302,fr,centre_val_de_loire,290287,8470,False
20200911,330201,fr,cher,26669,854,True
20200911,330202,fr,eure_et_loir,43529,1146,True
20200911,330203,fr,indre,15367,427,True
20200911,330204,fr,indre_et_loire,75590,2569,True
20200911,330205,fr,loir_et_cher,24377,695,True
20200911,330206,fr,loiret,104755,2779,True
20200911,3303,fr,bourgogne_franche_comte,347913,10794,False
20200911,330301,fr,cote_dor,79108,3021,True
20200911,330302,fr,doubs,67228,2052,True
20200911,330303,fr,jura_fr,28461,737,True
20200911,330304,fr,nievre,23766,693,True
20200911,330305,fr,haute_saone,27195,726,True
20200911,330306,fr,saone_et_loire,56615,1928,True
20200911,330307,fr,yonne,47228,1137,True
20200911,330308,fr,territoire_de_belfort,18312,500,True
20200911,3304,fr,normandie,389593,10716,False
20200911,330401,fr,calvados,109466,2555,True
20200911,330402,fr,eure,48563,1381,True
20200911,330403,fr,manche,44830,1188,True
20200911,330404,fr,orne,35254,906,True
20200911,330405,fr,seine_maritime,151480,4686,True
20200911,3305,fr,hauts_de_france,764493,27553,False
20200911,330501,fr,aisne,41656,1175,True
20200911,330502,fr,nord,420038,14663,True
20200911,330503,fr,oise,75261,3056,True
20200911,330504,fr,pas_de_calais,169578,6764,True
20200911,330505,fr,somme,57960,1895,True
20200911,3306,fr,grand_est,796957,22602,False
20200911,330601,fr,ardennes,31892,974,True
20200911,330602,fr,aube,33422,672,True
20200911,330603,fr,marne,73797,2359,True
20200911,330604,fr,haute_marne,17670,738,True
20200911,330605,fr,meurthe_et_moselle,133799,3387,True
20200911,330606,fr,meuse,24518,537,True
20200911,330607,fr,moselle,141145,3669,True
20200911,330608,fr,bas_rhin,188889,6356,True
20200911,330609,fr,haut_rhin,106525,2935,True
20200911,330610,fr,vosges,45300,975,True
20200911,3307,fr,pays_de_la_loire,480015,13172,False
20200911,330701,fr,loire_atlantique,167135,4430,True
20200911,330702,fr,maine_et_loire,91094,3658,True
20200911,330703,fr,mayenne,74609,1168,True
20200911,330704,fr,sarthe,78219,2554,True
20200911,3308,fr,bretagne,376961,9940,False
20200911,330801,fr,cotes_darmor,79412,1632,True
20200911,330802,fr,finistere,99902,2546,True
20200911,330803,fr,ille_et_vilaine,125223,3560,True
20200911,330804,fr,morbihan,72424,2202,True
20200911,3309,fr,nouvelle_aquitaine,686258,20687,False
20200911,330901,fr,charente,24103,811,True
20200911,330902,fr,charente_maritime,43524,1476,True
20200911,330903,fr,correze,27044,752,True
20200911,330904,fr,creuse,13775,363,True
20200911,330905,fr,dordogne,38207,1320,True
20200911,330906,fr,gironde,250986,6811,True
20200911,330907,fr,landes,44300,1380,True
20200911,330908,fr,lot_et_garonne,27365,724,True
20200911,330909,fr,pyrenees_atlantiques,97757,2993,True
20200911,330910,fr,deux_sevres,38649,1178,True
20200911,330911,fr,vienne,48665,1705,True
20200911,330912,fr,haute_vienne,31883,1174,True
20200911,3310,fr,occitanie,823529,23995,False
20200911,331001,fr,ariege,14601,578,True
20200911,331002,fr,aude,42364,1472,True
20200911,331003,fr,aveyron,34583,1475,True
20200911,331004,fr,gard,97330,2445,True
20200911,331005,fr,haute_garonne,223640,7097,True
20200911,331006,fr,gers,19996,585,True
20200911,331007,fr,herault,209517,4420,True
20200911,331008,fr,lot,14138,458,True
20200911,331009,fr,lozere,7764,157,True
20200911,331010,fr,hautes_pyrenees,26137,713,True
20200911,331011,fr,pyrenees_orientales,55930,2154,True
20200911,331012,fr,tarn,44940,1289,True
20200911,331013,fr,tarn_et_garonne,32589,1152,True
20200911,3311,fr,auvergne_rhone_alpes,926961,25532,False
20200911,331101,fr,ain,70950,2027,True
20200911,331102,fr,allier,33218,1069,True
20200911,331103,fr,ardeche,28917,737,True
20200911,331104,fr,cantal,13206,505,True
20200911,331105,fr,drome,47717,1401,True
20200911,331106,fr,isere,127951,3189,True
20200911,331107,fr,loire,96467,2697,True
20200911,331108,fr,haute_loire,19911,548,True
20200911,331109,fr,puy_de_dome,81345,2617,True
20200911,331110,fr,rhone,280311,7938,True
20200911,331111,fr,savoie,41185,1014,True
20200911,331112,fr,haute_savoie,85783,1790,True
20200911,3312,fr,provence_alpes_cote_dazur,1030625,27117,False
20200911,331201,fr,alpes_de_haute_provence,68958,1362,True
20200911,331202,fr,hautes_alpes,21573,735,True
20200911,331203,fr,alpes_maritimes,12471,391,True
20200911,331204,fr,bouches_du_rhone,215200,5399,True
20200911,331205,fr,var,546831,14165,True
20200911,331206,fr,vaucluse,169428,4741,True
20200911,3313,fr,corse,55654,1852,False
20200911,331301,fr,corse_du_sud,28170,721,True
20200911,331302,fr,haute_corse,27484,1131,True
20200911,3321,fr,guadeloupe,48942,643,True
20200911,3322,fr,martinique,46336,1026,True
20200911,3323,fr,guyane,62955,635,True
20200911,3324,fr,reunion,161543,3309,True
20200911,3325,fr,mayotte,19258,387,True
20200911,3332,fr,saint_barthelemy,2903,29,True
20200911,3333,fr,saint_martin,4536,113,True
20200910,3300,fr,france_entiere,9174231,251244,False
20200910,3301,fr,ile_de_france,1953251,48018,False
20200910,330101,fr,paris,463800,11474,True
20200910,330102,fr,seine_et_marne,181840,4449,True
20200910,330103,fr,yvelines,178586,4403,True
20200910,330104,fr,essonne,178790,3846,True
20200910,330105,fr,hauts_de_seine,297501,7843,True
20200910,330106,fr,seine_saint_denis,249281,5956,True
20200910,330107,fr,val_de_marne,230940,4996,True
20200910,330108,fr,val_doise,172513,5051,True
20200910,3302,fr,centre_val_de_loire,281817,8326,False
20200910,330201,fr,cher,25815,714,True
20200910,330202,fr,eure_et_loir,42383,1379,True
20200910,330203,fr,indre,14940,485,True
20200910,330204,fr,indre_et_loire,73021,2270,True
20200910,330205,fr,loir_et_cher,23682,621,True
20200910,330206,fr,loiret,101976,2857,True
20200910,3303,fr,bourgogne_franche_comte,337119,10216,False
20200910,330301,fr,cote_dor,76087,2832,True
20200910,330302,fr,doubs,65176,2070,True
20200910,330303,fr,jura_fr,27724,609,True
20200910,330304,fr,nievre,23073,743,True
20200910,330305,fr,haute_saone,26469,880,True
20200910,330306,fr,saone_et_loire,54687,1487,True
20200910,330307,fr,yonne,46091,1115,True
20200910,330308,fr,territoire_de_belfort,17812,480,True
20200910,3304,fr,normandie,378877,10559,False
20200910,330401,fr,calvados,106911,3056,True
20200910,330402,fr,eure,47182,1728,True
20200910,330403,fr,manche,43642,987,True
20200910,330404,fr,orne,34348,557,True
20200910,330405,fr,seine_maritime,146794,4231,True
20200910,3305,fr,hauts_de_france,736940,26277,False
20200910,330501,fr,aisne,40481,1443,True
20200910,330502,fr,nord,405375,14100,True
20200910,330503,fr,oise,72205,2302,True
20200910,330504,fr,pas_de_calais,162814,6756,True
20200910,330505,fr,somme,56065,1676,True
20200910,3306,fr,grand_est,774355,20811,False
20200910,330601,fr,ardennes,30918,751,True
20200910,330602,fr,aube,32750,1146,True
20200910,330603,fr,marne,71438,2092,True
20200910,330604,fr,haute_marne,16932,704,True
20200910,330605,fr,meurthe_et_moselle,130412,3301,True
20200910,330606,fr,meuse,23981,531,True
20200910,330607,fr,moselle,137476,3540,True
20200910,330608,fr,bas_rhin,182533,5450,True
20200910,330609,fr,haut_rhin,103590,2391,True
20200910,330610,fr,vosges,44325,905,True
20200910,3307,fr,pays_de_la_loire,466843,13131,False
20200910,330701,fr,loire_atlantique,162705,4425,True
20200910,330702,fr,maine_et_loire,87436,3647,True
20200910,330703,fr,mayenne,73441,1213,True
20200910,330704,fr,sarthe,75665,2335,True
20200910,3308,fr,bretagne,367021,9491,False
20200910,330801,fr,cotes_darmor,77780,1503,True
20200910,330802,fr,finistere,97356,2566,True
20200910,330803,fr,ille_et_vilaine,121663,3331,True
20200910,330804,fr,morbihan,70222,2091,True
20200910,3309,fr,nouvelle_aquitaine,665571,20623,False
20200910,330901,fr,charente,23292,781,True
20200910,330902,fr,charente_maritime,42048,1526,True
20200910,330903,fr,correze,26292,768,True
20200910,330904,fr,creuse,13412,200,True
20200910,330905,fr,dordogne,36887,1414,True
20200910,330906,fr,gironde,244175,6752,True
20200910,330907,fr,landes,42920,1172,True
20200910,330908,fr,lot_et_garonne,26641,701,True
20200910,330909,fr,pyrenees_atlantiques,94764,3265,True
20200910,330910,fr,deux_sevres,37471,1215,True
20200910,330911,fr,vienne,46960,1681,True
20200910,330912,fr,haute_vienne,30709,1148,True
20200910,3310,fr,occitanie,799534,22049,False
20200910,331001,fr,ariege,14023,507,True
20200910,331002,fr,aude,40892,1289,True
20200910,331003,fr,aveyron,33108,1263,True
20200910,331004,fr,gard,94885,2162,True
20200910,331005,fr,haute_garonne,216543,6831,True
20200910,331006,fr,gers,19411,542,True
20200910,331007,fr,herault,205097,3874,True
20200910,331008,fr,lot,13680,378,True
