dateid,areaID,activeCases
20210110,po,490
20210110,sg,1072
20210110,si,24416
20210110,za,722
20210109,ce,3352
20210109,kk,1664
20210109,kp,1082
20210109,kr,1967
20210109,lj,5336
20210109,mb,3372
20210109,ms,1636
20210109,ng,1368
20210109,nm,2348
20210109,po,494
20210109,sg,1057
20210109,si,24523
20210109,za,717
20210108,ce,3350
20210108,kk,1677
20210108,kp,1082
20210108,kr,1944
20210108,lj,5332
20210108,mb,3317
20210108,ms,1604
20210108,ng,1294
20210108,nm,2341
20210108,po,494
20210108,sg,1094
20210108,si,24382
20210108,za,726
20210107,ce,3099
20210107,kk,1564
20210107,kp,1003
20210107,kr,1825
20210107,lj,4981
20210107,mb,3146
20210107,ms,1585
20210107,ng,1173
20210107,nm,2217
20210107,po,447
20210107,sg,1050
20210107,si,22889
20210107,za,678
20210106,ce,3092
20210106,kk,1629
20210106,kp,962
20210106,kr,1782
20210106,lj,4933
20210106,mb,3103
20210106,ms,1563
20210106,ng,1066
20210106,nm,2233
20210106,po,425
20210106,sg,1034
20210106,si,22617
20210106,za,680
20210105,ce,2968
20210105,kk,1609
20210105,kp,882
20210105,kr,1729
20210105,lj,4765
20210105,mb,3161
20210105,ms,1516
20210105,ng,983
20210105,nm,2244
20210105,po,390
20210105,sg,981
20210105,si,21984
20210105,za,643
20210104,ce,2797
20210104,kk,1489
20210104,kp,821
20210104,kr,1584
20210104,lj,4375
20210104,mb,3131
20210104,ms,1416
20210104,ng,924
20210104,nm,2199
20210104,po,385
20210104,sg,883
20210104,si,20713
20210104,za,601
20210103,ce,2660
20210103,kk,1343
20210103,kp,834
20210103,kr,1466
20210103,lj,4176
20210103,mb,2959
20210103,ms,1413
20210103,ng,825
20210103,nm,2071
20210103,po,372
20210103,sg,873
20210103,si,19659
20210103,za,565
20210102,ce,2631
20210102,kk,1269
20210102,kp,826
20210102,kr,1423
20210102,lj,4043
20210102,mb,2966
20210102,ms,1390
20210102,ng,806
20210102,nm,2041
20210102,po,374
20210102,sg,864
20210102,si,19289
20210102,za,556
20210101,ce,2622
20210101,kk,1258
20210101,kp,824
20210101,kr,1390
20210101,lj,4134
20210101,mb,3110
20210101,ms,1379
20210101,ng,755
20210101,nm,2049
20210101,po,375
20210101,sg,861
20210101,si,19409
20210101,za,553
20201231,ce,2773
20201231,kk,1288
20201231,kp,872
20201231,kr,1456
20201231,lj,4291
20201231,mb,3254
20201231,ms,1454
20201231,ng,805
20201231,nm,2222
20201231,po,420
20201231,sg,893
20201231,si,20440
20201231,za,606
20201230,ce,2753
20201230,kk,1219
20201230,kp,881
20201230,kr,1453
20201230,lj,4272
20201230,mb,3305
20201230,ms,1413
20201230,ng,736
20201230,nm,2179
20201230,po,422
20201230,sg,836
20201230,si,20185
20201230,za,610
20201229,ce,2576
20201229,kk,1223
20201229,kp,873
20201229,kr,1387
20201229,lj,4075
20201229,mb,3250
20201229,ms,1393
20201229,ng,659
20201229,nm,2087
20201229,po,432
20201229,sg,753
20201229,si,19404
20201229,za,592
20201228,ce,2693
20201228,kk,1153
20201228,kp,821
20201228,kr,1394
20201228,lj,3918
20201228,mb,3191
20201228,ms,1372
20201228,ng,645
20201228,nm,2104
20201228,po,421
20201228,sg,729
20201228,si,19086
20201228,za,548
20201227,ce,2675
20201227,kk,1087
20201227,kp,758
20201227,kr,1352
20201227,lj,3808
20201227,mb,3111
20201227,ms,1383
20201227,ng,672
20201227,nm,2038
20201227,po,381
20201227,sg,715
20201227,si,18626
20201227,za,557
20201226,ce,2670
20201226,kk,1085
20201226,kp,760
20201226,kr,1338
20201226,lj,3745
20201226,mb,3100
20201226,ms,1344
20201226,ng,668
20201226,nm,2063
20201226,po,379
20201226,sg,733
20201226,si,18526
20201226,za,552
20201225,ce,2723
20201225,kk,1061
20201225,kp,765
20201225,kr,1382
20201225,lj,3777
20201225,mb,3177
20201225,ms,1399
20201225,ng,658
20201225,nm,2078
20201225,po,384
20201225,sg,701
20201225,si,18737
20201225,za,544
20201224,ce,3004
20201224,kk,1162
20201224,kp,838
20201224,kr,1493
20201224,lj,3975
20201224,mb,3418
20201224,ms,1440
20201224,ng,729
20201224,nm,2219
20201224,po,426
20201224,sg,729
20201224,si,20118
20201224,za,593
20201223,ce,3044
20201223,kk,1108
20201223,kp,854
20201223,kr,1503
20201223,lj,3911
20201223,mb,3363
20201223,ms,1468
20201223,ng,738
20201223,nm,2263
20201223,po,448
20201223,sg,718
20201223,si,20122
20201223,za,610
20201222,ce,3091
20201222,kk,1067
20201222,kp,860
20201222,kr,1479
20201222,lj,3814
20201222,mb,3398
20201222,ms,1462
20201222,ng,686
20201222,nm,2193
20201222,po,450
20201222,sg,737
20201222,si,19910
20201222,za,580
20201221,ce,3042
20201221,kk,1035
20201221,kp,853
20201221,kr,1523
20201221,lj,3803
20201221,mb,3354
20201221,ms,1531
20201221,ng,711
20201221,nm,2176
20201221,po,461
20201221,sg,741
20201221,si,19893
20201221,za,578
20201220,ce,2995
20201220,kk,1104
20201220,kp,806
20201220,kr,1558
20201220,lj,3879
20201220,mb,3390
20201220,ms,1501
20201220,ng,738
20201220,nm,2145
20201220,po,461
20201220,sg,720
20201220,si,19972
20201220,za,593
20201219,ce,3028
20201219,kk,1125
20201219,kp,805
20201219,kr,1568
20201219,lj,3883
20201219,mb,3389
20201219,ms,1504
20201219,ng,734
20201219,nm,2130
20201219,po,458
20201219,sg,755
20201219,si,20056
20201219,za,591
20201218,ce,3073
20201218,kk,1095
20201218,kp,807
20201218,kr,1578
20201218,lj,3844
20201218,mb,3404
20201218,ms,1545
20201218,ng,786
20201218,nm,2134
20201218,po,474
20201218,sg,792
20201218,si,20207
20201218,za,592
20201217,ce,3117
20201217,kk,1127
20201217,kp,861
20201217,kr,1610
20201217,lj,3842
20201217,mb,3512
20201217,ms,1530
20201217,ng,804
20201217,nm,2079
20201217,po,490
20201217,sg,799
20201217,si,20424
20201217,za,566
20201216,ce,3121
20201216,kk,1153
20201216,kp,869
20201216,kr,1630
20201216,lj,3842
20201216,mb,3587
20201216,ms,1583
20201216,ng,840
20201216,nm,2099
20201216,po,535
20201216,sg,816
20201216,si,20693
20201216,za,538
20201215,ce,3165
20201215,kk,1107
20201215,kp,860
20201215,kr,1648
20201215,lj,3876
20201215,mb,3595
20201215,ms,1584
20201215,ng,850
20201215,nm,2095
20201215,po,572
20201215,sg,859
20201215,si,20821
20201215,za,532
20201214,ce,3113
20201214,kk,1199
20201214,kp,884
20201214,kr,1650
20201214,lj,3997
20201214,mb,3812
20201214,ms,1566
20201214,ng,888
20201214,nm,2027
20201214,po,560
20201214,sg,841
20201214,si,21147
20201214,za,524
20201213,ce,3061
20201213,kk,1182
20201213,kp,867
20201213,kr,1649
20201213,lj,3936
20201213,mb,3804
20201213,ms,1553
20201213,ng,836
20201213,nm,2000
20201213,po,580
20201213,sg,852
20201213,si,20914
20201213,za,506
20201212,ce,3075
20201212,kk,1196
20201212,kp,865
20201212,kr,1651
20201212,lj,3929
20201212,mb,3773
20201212,ms,1566
20201212,ng,843
20201212,nm,1958
20201212,po,602
20201212,sg,843
20201212,si,20908
20201212,za,518
20201211,ce,3074
20201211,kk,1205
20201211,kp,874
20201211,kr,1634
20201211,lj,3906
20201211,mb,3963
20201211,ms,1592
20201211,ng,848
20201211,nm,1944
20201211,po,639
20201211,sg,882
20201211,si,21183
20201211,za,528
20201210,ce,3042
20201210,kk,1143
20201210,kp,882
20201210,kr,1611
20201210,lj,3969
20201210,mb,3936
20201210,ms,1602
20201210,ng,834
20201210,nm,1910
20201210,po,625
20201210,sg,879
20201210,si,21034
20201210,za,507
20201209,ce,3061
20201209,kk,1124
20201209,kp,879
20201209,kr,1598
20201209,lj,3874
20201209,mb,3947
20201209,ms,1591
20201209,ng,810
20201209,nm,1875
20201209,po,635
20201209,sg,878
20201209,si,20830
20201209,za,468
20201208,ce,2954
20201208,kk,1098
20201208,kp,873
20201208,kr,1598
20201208,lj,4011
20201208,mb,3811
20201208,ms,1595
20201208,ng,861
20201208,nm,1858
20201208,po,631
20201208,sg,860
20201208,si,20760
20201208,za,520
20201207,ce,3063
20201207,kk,1096
20201207,kp,852
20201207,kr,1594
20201207,lj,3982
20201207,mb,3940
20201207,ms,1568
20201207,ng,809
20201207,nm,1777
20201207,po,616
20201207,sg,948
20201207,si,20854
20201207,za,514
20201206,ce,3084
20201206,kk,1006
20201206,kp,818
20201206,kr,1602
20201206,lj,3900
20201206,mb,3878
20201206,ms,1614
20201206,ng,777
20201206,nm,1711
20201206,po,583
20201206,sg,970
20201206,si,20532
20201206,za,491
20201205,ce,3079
20201205,kk,984
20201205,kp,819
20201205,kr,1606
20201205,lj,3894
20201205,mb,3898
20201205,ms,1631
20201205,ng,777
20201205,nm,1724
20201205,po,582
20201205,sg,934
20201205,si,20523
20201205,za,501
20201204,ce,3094
20201204,kk,978
20201204,kp,827
20201204,kr,1632
20201204,lj,3908
20201204,mb,3869
20201204,ms,1623
20201204,ng,753
20201204,nm,1690
20201204,po,615
20201204,sg,937
20201204,si,20515
20201204,za,494
20201203,ce,3093
20201203,kk,947
20201203,kp,764
20201203,kr,1670
20201203,lj,3947
20201203,mb,3875
20201203,ms,1669
20201203,ng,744
20201203,nm,1674
20201203,po,563
20201203,sg,1008
20201203,si,20559
20201203,za,517
20201202,ce,3139
20201202,kk,927
20201202,kp,730
20201202,kr,1685
20201202,lj,3958
20201202,mb,3737
20201202,ms,1647
20201202,ng,736
20201202,nm,1610
20201202,po,525
20201202,sg,995
20201202,si,20322
20201202,za,545
20201201,ce,3198
20201201,kk,911
20201201,kp,703
20201201,kr,1707
20201201,lj,3945
20201201,mb,3916
20201201,ms,1703
20201201,ng,784
20201201,nm,1580
20201201,po,505
20201201,sg,1044
20201201,si,20614
20201201,za,531
20201130,ce,3130
20201130,kk,793
20201130,kp,653
20201130,kr,1745
20201130,lj,3899
20201130,mb,3775
20201130,ms,1732
20201130,ng,728
20201130,nm,1547
20201130,po,477
20201130,sg,1076
20201130,si,20194
20201130,za,559
20201129,ce,3109
20201129,kk,762
20201129,kp,662
20201129,kr,1800
20201129,lj,3951
20201129,mb,3795
20201129,ms,1746
20201129,ng,740
20201129,nm,1530
20201129,po,458
20201129,sg,1090
20201129,si,20288
20201129,za,564
20201128,ce,3101
20201128,kk,747
20201128,kp,673
20201128,kr,1836
20201128,lj,3957
20201128,mb,3798
20201128,ms,1742
20201128,ng,737
20201128,nm,1578
20201128,po,439
20201128,sg,1115
20201128,si,20361
20201128,za,559
20201127,ce,3092
20201127,kk,715
20201127,kp,658
20201127,kr,1851
20201127,lj,3998
20201127,mb,3673
20201127,ms,1730
20201127,ng,785
20201127,nm,1566
20201127,po,397
20201127,sg,1093
20201127,si,20174
20201127,za,544
20201126,ce,3027
20201126,kk,728
20201126,kp,625
20201126,kr,1912
20201126,lj,4012
20201126,mb,3723
20201126,ms,1804
20201126,ng,764
20201126,nm,1540
20201126,po,411
20201126,sg,1122
20201126,si,20313
20201126,za,577
20201125,ce,2968
20201125,kk,650
20201125,kp,600
20201125,kr,1984
20201125,lj,4103
20201125,mb,3761
20201125,ms,1826
20201125,ng,761
20201125,nm,1454
20201125,po,381
20201125,sg,1089
20201125,si,20217
20201125,za,568
20201124,ce,2932
20201124,kk,633
20201124,kp,587
20201124,kr,2088
20201124,lj,4120
20201124,mb,3776
20201124,ms,1892
20201124,ng,737
20201124,nm,1469
20201124,po,412
20201124,sg,1085
20201124,si,20367
20201124,za,562
20201123,ce,2825
20201123,kk,567
20201123,kp,564
20201123,kr,2224
20201123,lj,4311
20201123,mb,3720
20201123,ms,1876
20201123,ng,815
20201123,nm,1407
20201123,po,402
20201123,sg,1015
20201123,si,20361
20201123,za,568
20201122,ce,2784
20201122,kk,548
20201122,kp,558
20201122,kr,2253
20201122,lj,4251
20201122,mb,3674
20201122,ms,1842
20201122,ng,799
20201122,nm,1426
20201122,po,405
20201122,sg,988
20201122,si,20142
20201122,za,553
20201121,ce,2780
20201121,kk,545
20201121,kp,560
20201121,kr,2267
20201121,lj,4242
20201121,mb,3669
20201121,ms,1853
20201121,ng,804
20201121,nm,1419
20201121,po,406
20201121,sg,986
20201121,si,20137
20201121,za,545
20201120,ce,2682
20201120,kk,538
20201120,kp,553
20201120,kr,2290
20201120,lj,4321
20201120,mb,3643
20201120,ms,1825
20201120,ng,788
20201120,nm,1402
20201120,po,357
20201120,sg,977
20201120,si,20003
20201120,za,566
20201119,ce,2588
20201119,kk,529
20201119,kp,549
20201119,kr,2313
20201119,lj,4466
20201119,mb,3521
20201119,ms,1858
20201119,ng,784
20201119,nm,1386
20201119,po,377
20201119,sg,920
20201119,si,19925
20201119,za,568
20201118,ce,2535
20201118,kk,488
20201118,kp,546
20201118,kr,2378
20201118,lj,4584
20201118,mb,3491
20201118,ms,1870
20201118,ng,767
20201118,nm,1392
20201118,po,366
20201118,sg,923
20201118,si,19943
20201118,za,536
20201117,ce,2375
20201117,kk,460
20201117,kp,540
20201117,kr,2438
20201117,lj,4675
20201117,mb,3314
20201117,ms,1881
20201117,ng,759
20201117,nm,1326
20201117,po,359
20201117,sg,845
20201117,si,19566
20201117,za,523
20201116,ce,2426
20201116,kk,454
20201116,kp,519
20201116,kr,2509
20201116,lj,4791
20201116,mb,3251
20201116,ms,1885
20201116,ng,782
20201116,nm,1260
20201116,po,360
20201116,sg,782
20201116,si,19580
20201116,za,490
20201115,ce,2402
20201115,kk,434
20201115,kp,490
20201115,kr,2553
20201115,lj,4786
20201115,mb,3174
20201115,ms,1861
20201115,ng,752
20201115,nm,1255
20201115,po,354
20201115,sg,758
20201115,si,19364
20201115,za,470
20201114,ce,2426
20201114,kk,434
20201114,kp,477
20201114,kr,2553
20201114,lj,4848
20201114,mb,3215
20201114,ms,1882
20201114,ng,753
20201114,nm,1215
20201114,po,349
20201114,sg,731
20201114,si,19421
20201114,za,464
20201113,ce,2423
20201113,kk,441
20201113,kp,491
20201113,kr,2626
20201113,lj,5078
20201113,mb,3266
20201113,ms,1886
20201113,ng,736
20201113,nm,1210
20201113,po,369
20201113,sg,750
20201113,si,19846
20201113,za,490
20201112,ce,2421
20201112,kk,411
20201112,kp,474
20201112,kr,2761
20201112,lj,5186
20201112,mb,3215
20201112,ms,1793
20201112,ng,833
20201112,nm,1187
20201112,po,340
20201112,sg,754
20201112,si,19903
20201112,za,446
20201111,ce,2470
20201111,kk,421
20201111,kp,450
20201111,kr,2883
20201111,lj,5457
20201111,mb,3104
20201111,ms,1730
20201111,ng,813
20201111,nm,1195
20201111,po,338
20201111,sg,782
20201111,si,20187
20201111,za,459
20201110,ce,2534
20201110,kk,408
20201110,kp,477
20201110,kr,3152
20201110,lj,5801
20201110,mb,3064
20201110,ms,1673
20201110,ng,840
20201110,nm,1181
20201110,po,311
20201110,sg,794
20201110,si,20747
20201110,za,428
20201109,ce,2652
20201109,kk,439
20201109,kp,522
20201109,kr,3270
20201109,lj,5987
20201109,mb,2921
20201109,ms,1711
20201109,ng,773
20201109,nm,1255
20201109,po,312
20201109,sg,790
20201109,si,21130
20201109,za,414
20201108,ce,2660
20201108,kk,444
20201108,kp,535
20201108,kr,3332
20201108,lj,6151
20201108,mb,3015
20201108,ms,1708
20201108,ng,795
20201108,nm,1245
20201108,po,304
20201108,sg,829
20201108,si,21543
20201108,za,437
20201107,ce,2694
20201107,kk,458
20201107,kp,536
20201107,kr,3575
20201107,lj,6448
20201107,mb,3026
20201107,ms,1683
20201107,ng,827
20201107,nm,1259
20201107,po,305
20201107,sg,846
20201107,si,22195
20201107,za,448
20201106,ce,2843
20201106,kk,484
20201106,kp,596
20201106,kr,3806
20201106,lj,6642
20201106,mb,3013
20201106,ms,1707
20201106,ng,859
20201106,nm,1317
20201106,po,344
20201106,sg,824
20201106,si,23006
20201106,za,478
20201105,ce,2983
20201105,kk,497
20201105,kp,566
20201105,kr,4014
20201105,lj,6782
20201105,mb,3034
20201105,ms,1614
20201105,ng,845
20201105,nm,1318
20201105,po,346
20201105,sg,813
20201105,si,23362
20201105,za,463
20201104,ce,3051
20201104,kk,512
20201104,kp,593
20201104,kr,4097
20201104,lj,6779
20201104,mb,2978
20201104,ms,1552
20201104,ng,851
20201104,nm,1300
20201104,po,340
20201104,sg,839
20201104,si,23456
20201104,za,477
20201103,ce,3077
20201103,kk,519
20201103,kp,600
20201103,kr,4122
20201103,lj,6867
20201103,mb,2889
20201103,ms,1487
20201103,ng,800
20201103,nm,1331
20201103,po,345
20201103,sg,846
20201103,si,23435
20201103,za,468
20201102,ce,2954
20201102,kk,517
20201102,kp,583
20201102,kr,4119
20201102,lj,6764
20201102,mb,2753
20201102,ms,1387
20201102,ng,765
20201102,nm,1327
20201102,po,333
20201102,sg,859
20201102,si,22908
20201102,za,466
20201101,ce,2882
20201101,kk,516
20201101,kp,564
20201101,kr,4060
20201101,lj,6637
20201101,mb,2724
20201101,ms,1364
20201101,ng,764
20201101,nm,1305
20201101,po,319
20201101,sg,863
20201101,si,22533
20201101,za,462
20201031,ce,2875
20201031,kk,513
20201031,kp,565
20201031,kr,4079
20201031,lj,6696
20201031,mb,2643
20201031,ms,1312
20201031,ng,771
20201031,nm,1315
20201031,po,320
20201031,sg,884
20201031,si,22513
20201031,za,462
20201030,ce,2807
20201030,kk,553
20201030,kp,557
20201030,kr,4045
20201030,lj,6527
20201030,mb,2434
20201030,ms,1248
20201030,ng,727
20201030,nm,1306
20201030,po,304
20201030,sg,847
20201030,si,21893
20201030,za,456
20201029,ce,2726
20201029,kk,569
20201029,kp,539
20201029,kr,3886
20201029,lj,6285
20201029,mb,2240
20201029,ms,1177
20201029,ng,623
20201029,nm,1301
20201029,po,299
20201029,sg,808
20201029,si,20994
20201029,za,460
20201028,ce,2516
20201028,kk,577
20201028,kp,529
20201028,kr,3741
20201028,lj,5946
20201028,mb,2129
20201028,ms,1117
20201028,ng,610
20201028,nm,1281
20201028,po,284
20201028,sg,780
20201028,si,20030
20201028,za,440
20201027,ce,2293
20201027,kk,571
20201027,kp,465
20201027,kr,3362
20201027,lj,5375
20201027,mb,1947
20201027,ms,1008
20201027,ng,556
20201027,nm,1233
20201027,po,258
20201027,sg,718
20201027,si,18286
20201027,za,419
20201026,ce,1955
20201026,kk,529
20201026,kp,376
20201026,kr,3076
20201026,lj,4858
20201026,mb,1771
20201026,ms,862
20201026,ng,512
20201026,nm,1084
20201026,po,231
20201026,sg,656
20201026,si,16382
20201026,za,394
20201025,ce,1834
20201025,kk,500
20201025,kp,329
20201025,kr,2889
20201025,lj,4562
20201025,mb,1625
20201025,ms,785
20201025,ng,482
20201025,nm,1014
20201025,po,223
20201025,sg,597
20201025,si,15279
20201025,za,352
20201024,ce,1760
20201024,kk,483
20201024,kp,324
20201024,kr,2621
20201024,lj,4257
20201024,mb,1520
20201024,ms,717
20201024,ng,443
20201024,nm,985
20201024,po,222
20201024,sg,574
20201024,si,14330
20201024,za,338
20201023,ce,1579
20201023,kk,479
20201023,kp,260
20201023,kr,2366
20201023,lj,3944
20201023,mb,1359
20201023,ms,628
20201023,ng,416
20201023,nm,907
20201023,po,183
20201023,sg,539
20201023,si,13039
20201023,za,295
20201022,ce,1318
20201022,kk,439
20201022,kp,254
20201022,kr,2019
20201022,lj,3498
20201022,mb,1168
20201022,ms,556
20201022,ng,371
20201022,nm,827
20201022,po,155
20201022,sg,501
20201022,si,11450
20201022,za,261
20201021,ce,1087
20201021,kk,402
20201021,kp,198
20201021,kr,1785
20201021,lj,3181
20201021,mb,1015
20201021,ms,488
20201021,ng,321
20201021,nm,761
20201021,po,146
20201021,sg,452
20201021,si,10152
20201021,za,235
20201020,ce,926
20201020,kk,368
20201020,kp,152
20201020,kr,1568
20201020,lj,2803
20201020,mb,872
20201020,ms,380
20201020,ng,286
20201020,nm,709
20201020,po,116
20201020,sg,397
20201020,si,8870
20201020,za,214
20201019,ce,772
20201019,kk,335
20201019,kp,117
20201019,kr,1328
20201019,lj,2499
20201019,mb,763
20201019,ms,312
20201019,ng,250
20201019,nm,619
20201019,po,111
20201019,sg,343
20201019,si,7722
20201019,za,194
20201018,ce,729
20201018,kk,313
20201018,kp,104
20201018,kr,1199
20201018,lj,2344
20201018,mb,696
20201018,ms,274
20201018,ng,237
20201018,nm,555
20201018,po,94
20201018,sg,312
20201018,si,7110
20201018,za,174
20201017,ce,696
20201017,kk,306
20201017,kp,103
20201017,kr,1140
20201017,lj,2159
20201017,mb,642
20201017,ms,249
20201017,ng,227
20201017,nm,522
20201017,po,93
20201017,sg,268
20201017,si,6648
20201017,za,169
20201016,ce,659
20201016,kk,253
20201016,kp,92
20201016,kr,1036
20201016,lj,1952
20201016,mb,605
20201016,ms,217
20201016,ng,210
20201016,nm,498
20201016,po,86
20201016,sg,262
20201016,si,6089
20201016,za,154
20201015,ce,571
20201015,kk,208
20201015,kp,85
20201015,kr,908
20201015,lj,1770
20201015,mb,546
20201015,ms,207
20201015,ng,179
20201015,nm,431
20201015,po,75
20201015,sg,235
20201015,si,5419
20201015,za,140
20201014,ce,528
20201014,kk,164
20201014,kp,78
20201014,kr,760
20201014,lj,1598
20201014,mb,505
20201014,ms,199
20201014,ng,162
20201014,nm,360
20201014,po,67
20201014,sg,211
20201014,si,4822
20201014,za,133
20201013,ce,454
20201013,kk,138
20201013,kp,66
20201013,kr,659
20201013,lj,1420
20201013,mb,468
20201013,ms,185
20201013,ng,144
20201013,nm,294
20201013,po,60
20201013,sg,192
20201013,si,4249
20201013,za,119
20201012,ce,426
20201012,kk,115
20201012,kp,55
20201012,kr,544
20201012,lj,1270
20201012,mb,450
20201012,ms,154
20201012,ng,116
20201012,nm,226
20201012,po,46
20201012,sg,183
20201012,si,3744
20201012,za,111
20201011,ce,393
20201011,kk,110
20201011,kp,55
20201011,kr,500
20201011,lj,1156
20201011,mb,408
20201011,ms,143
20201011,ng,112
20201011,nm,197
20201011,po,41
20201011,sg,184
20201011,si,3444
20201011,za,112
20201010,ce,386
20201010,kk,103
20201010,kp,55
20201010,kr,486
20201010,lj,1111
20201010,mb,376
20201010,ms,145
20201010,ng,109
20201010,nm,187
20201010,po,40
20201010,sg,174
20201010,si,3314
20201010,za,110
20201009,ce,376
20201009,kk,67
20201009,kp,54
20201009,kr,420
20201009,lj,1010
20201009,mb,397
20201009,ms,132
20201009,ng,87
20201009,nm,176
20201009,po,37
20201009,sg,173
20201009,si,3061
20201009,za,105
20201008,ce,365
20201008,kk,57
20201008,kp,51
20201008,kr,387
20201008,lj,931
20201008,mb,380
20201008,ms,124
20201008,ng,83
20201008,nm,157
20201008,po,37
20201008,sg,169
20201008,si,2865
20201008,za,100
20201007,ce,342
20201007,kk,51
20201007,kp,53
20201007,kr,348
20201007,lj,874
20201007,mb,364
20201007,ms,115
20201007,ng,80
20201007,nm,138
20201007,po,40
20201007,sg,168
20201007,si,2695
20201007,za,98
20201006,ce,319
20201006,kk,46
20201006,kp,45
20201006,kr,303
20201006,lj,764
20201006,mb,350
20201006,ms,111
20201006,ng,64
20201006,nm,101
20201006,po,36
20201006,sg,168
20201006,si,2428
20201006,za,99
20201005,ce,296
20201005,kk,40
20201005,kp,43
20201005,kr,272
20201005,lj,684
20201005,mb,329
20201005,ms,100
20201005,ng,58
20201005,nm,74
20201005,po,22
20201005,sg,176
20201005,si,2207
20201005,za,92
20201004,ce,282
20201004,kk,34
20201004,kp,41
20201004,kr,241
20201004,lj,666
20201004,mb,316
20201004,ms,93
20201004,ng,53
20201004,nm,71
20201004,po,27
20201004,sg,170
20201004,si,2105
20201004,za,90
20201003,ce,293
20201003,kk,31
20201003,kp,40
20201003,kr,230
20201003,lj,655
20201003,mb,314
20201003,ms,87
20201003,ng,47
20201003,nm,71
20201003,po,27
20201003,sg,174
20201003,si,2080
20201003,za,90
20201002,ce,281
20201002,kk,32
20201002,kp,40
20201002,kr,211
20201002,lj,646
20201002,mb,307
20201002,ms,83
20201002,ng,46
20201002,nm,60
20201002,po,55
20201002,sg,153
20201002,si,2023
20201002,za,86
20201001,ce,264
20201001,kk,28
20201001,kp,32
20201001,kr,184
20201001,lj,632
20201001,mb,293
20201001,ms,73
20201001,ng,39
20201001,nm,52
20201001,po,62
20201001,sg,148
20201001,si,1908
20201001,za,80
20200930,ce,249
20200930,kk,26
20200930,kp,28
20200930,kr,177
20200930,lj,599
20200930,mb,279
20200930,ms,64
20200930,ng,38
20200930,nm,46
20200930,po,69
20200930,sg,139
20200930,si,1806
20200930,za,74
20200929,ce,246
20200929,kk,23
20200929,kp,29
20200929,kr,172
20200929,lj,585
20200929,mb,262
20200929,ms,54
20200929,ng,37
20200929,nm,39
20200929,po,69
20200929,sg,134
20200929,si,1735
20200929,za,68
20200928,ce,250
20200928,kk,22
20200928,kp,30
20200928,kr,149
20200928,lj,545
20200928,mb,259
20200928,ms,51
20200928,ng,37
20200928,nm,35
20200928,po,77
20200928,sg,127
20200928,si,1656
20200928,za,56
20200927,ce,239
20200927,kk,19
20200927,kp,29
20200927,kr,140
20200927,lj,554
20200927,mb,274
20200927,ms,54
20200927,ng,33
20200927,nm,33
20200927,po,83
20200927,sg,112
20200927,si,1640
20200927,za,52
20200926,ce,245
20200926,kk,19
20200926,kp,29
20200926,kr,142
20200926,lj,560
20200926,mb,281
20200926,ms,48
20200926,ng,33
20200926,nm,30
20200926,po,83
20200926,sg,110
20200926,si,1648
20200926,za,50
20200925,ce,250
20200925,kk,18
20200925,kp,28
20200925,kr,135
20200925,lj,544
20200925,mb,260
20200925,ms,46
20200925,ng,28
20200925,nm,29
20200925,po,95
20200925,sg,93
20200925,si,1589
20200925,za,43
20200924,ce,251
20200924,kk,16
20200924,kp,23
20200924,kr,120
20200924,lj,515
20200924,mb,244
20200924,ms,47
20200924,ng,28
20200924,nm,30
20200924,po,96
20200924,sg,78
20200924,si,1510
20200924,za,41
20200923,ce,233
20200923,kk,14
20200923,kp,18
20200923,kr,113
20200923,lj,474
20200923,mb,254
20200923,ms,44
20200923,ng,25
20200923,nm,30
20200923,po,94
20200923,sg,67
20200923,si,1425
20200923,za,37
20200922,ce,225
20200922,kk,12
20200922,kp,19
20200922,kr,111
20200922,lj,456
20200922,mb,258
20200922,ms,42
20200922,ng,26
20200922,nm,34
20200922,po,90
20200922,sg,56
20200922,si,1382
20200922,za,31
20200921,ce,220
20200921,kk,10
20200921,kp,17
20200921,kr,99
20200921,lj,441
20200921,mb,254
20200921,ms,45
20200921,ng,24
20200921,nm,35
20200921,po,90
20200921,sg,44
20200921,si,1325
20200921,za,25
20200920,ce,208
20200920,kk,12
20200920,kp,14
20200920,kr,94
20200920,lj,418
20200920,mb,252
20200920,ms,45
20200920,ng,25
20200920,nm,42
20200920,po,85
20200920,sg,41
20200920,si,1280
20200920,za,24
20200919,ce,194
20200919,kk,13
20200919,kp,14
20200919,kr,96
20200919,lj,414
20200919,mb,244
20200919,ms,46
20200919,ng,25
20200919,nm,44
20200919,po,85
20200919,sg,35
20200919,si,1255
20200919,za,24
20200918,ce,201
20200918,kk,10
20200918,kp,13
20200918,kr,94
20200918,lj,391
20200918,mb,236
20200918,ms,45
20200918,ng,20
20200918,nm,45
20200918,po,57
20200918,sg,32
20200918,si,1187
20200918,za,23
20200917,ce,194
20200917,kk,12
20200917,kp,12
20200917,kr,91
20200917,lj,357
20200917,mb,221
20200917,ms,43
20200917,ng,20
20200917,nm,46
20200917,po,50
20200917,sg,31
20200917,si,1117
20200917,za,19
20200916,ce,187
20200916,kk,16
20200916,kp,12
20200916,kr,79
20200916,lj,318
20200916,mb,207
20200916,ms,40
20200916,ng,17
20200916,nm,45
20200916,po,42
20200916,sg,29
20200916,si,1027
20200916,za,15
20200915,ce,174
20200915,kk,16
20200915,kp,11
20200915,kr,73
20200915,lj,299
20200915,mb,196
20200915,ms,43
